filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00000.wav,0.350088119506836,0.0887565687298775,0.13022792339325,0.00282669649459422,1784.16584953876,129774.064525151,2002.4490601177,85882.7613154984,3805.83960584034,901505.425532842,0.0830448206689869,0.00076694565459405,-4.52972417406272e-05,0.00817228201776743,7.78323192207608e-06,0.00569818215444684,123.046875,-113.570648193359,2564.20751953125,121.571792602539,295.913818359375,-19.1681423187256,235.574432373047,42.3664207458496,151.106872558594,-6.36466407775879,167.934799194336,18.623498916626,89.1808395385742,-13.704891204834,67.6604919433594,15.343150138855,68.9325790405273,-12.2741098403931,82.2042007446289,10.9765720367432,63.3863105773926,-8.32657337188721,61.7730941772461,8.80379199981689,51.2441253662109,-3.67230010032654,41.217414855957,5.74799489974976,40.5544776916504,-5.16288185119629,49.7754211425781,0.752740204334259,52.4209098815918,-1.69021463394165,36.5240707397461,-0.408979177474976,41.5971031188965,-2.30352258682251,55.0629234313965,1.2212907075882,46.93603515625,blues
blues.00002.wav,0.363637179136276,0.0852751955389977,0.175570413470268,0.00274591636843979,1552.811864761,156467.643368316,1747.7023116676,76254.1922568218,3042.26023238109,784034.460703917,0.0762912074632637,0.00100682907883518,2.10557573154802e-06,0.0163419730961323,-1.94662407011492e-05,0.00745762605220079,161.4990234375,-90.7225952148438,3319.044921875,140.446304321289,508.765045166016,-29.0938892364502,411.781219482422,31.6843338012695,144.090316772461,-13.9845037460327,155.493759155273,25.764741897583,74.5484008789063,-13.6648750305176,106.981826782227,11.6399335861206,106.57487487793,-11.7836427688599,65.4479446411133,9.71876049041748,67.9088592529297,-13.1338033676147,57.7814254760742,5.79119920730591,64.4802093505859,-8.90762805938721,60.3851509094238,-1.07700049877167,57.7111358642578,-9.22927379608154,36.5809860229492,2.45168995857239,40.5987663269043,-7.72909259796143,47.6394271850586,-1.81640696525574,52.3821411132813,-3.43972039222717,46.6396598815918,-2.23125839233398,30.5730247497559,blues
blues.00004.wav,0.308526039123535,0.0878409817814827,0.0915287137031555,0.00230339774861932,1835.00426551207,343399.939274041,1748.1721158265,88445.2090359005,3579.75762670389,1572977.83188087,0.101460538718097,0.00195412470209987,-1.75612876773812e-05,0.00481400033459067,-1.01127416201052e-05,0.00309389946050942,135.999177631579,-160.337707519531,5195.2919921875,126.219635009766,853.784729003906,-35.5878105163574,333.792938232422,22.1480712890625,193.456100463867,-32.4785995483398,336.276824951172,10.8522939682007,134.831573486328,-23.3523292541504,93.2570953369141,0.498433768749237,124.67212677002,-11.7934370040894,130.073348999023,1.20725584030151,99.6755752563477,-13.088418006897,80.2540664672852,-2.81386733055115,86.4306259155273,-6.93338537216187,89.5554428100586,-7.55272531509399,70.9433364868164,-9.16466617584229,75.7934036254883,-4.52057552337646,86.099235534668,-5.45403385162354,75.2697067260742,-0.9168741106987,53.6139183044434,-4.40482711791992,62.9108123779297,-11.7032337188721,55.1951599121094,blues
blues.00005.wav,0.3024562895298,0.0875323787331581,0.103493638336658,0.00398050807416439,1831.99393960685,1030482.36963986,1729.653286943,201910.508633155,3481.51759171984,3274439.95815188,0.0940415337393658,0.00623319561480225,1.96141769492897e-07,0.0080826124176383,-2.6505676942179e-05,0.00324204354546964,69.8374155405405,-177.77424621582,7307.4169921875,118.20548248291,3195.212890625,-17.5658798217773,654.373840332031,30.7623977661133,485.746459960938,-21.7478408813477,433.410003662109,11.920994758606,266.391540527344,-20.7309951782227,169.741729736328,3.18657779693604,133.736846923828,-8.58603858947754,172.229385375977,-0.932851493358612,100.126068115234,-11.7724342346191,76.5465469360352,-2.40583252906799,78.7078170776367,-9.34366512298584,80.2900924682617,-9.9362096786499,47.5520515441895,-3.90399479866028,60.071102142334,-5.57658910751343,72.5492248535156,-1.83826279640198,68.7020263671875,-2.78379988670349,42.447452545166,-3.04790902137756,39.8087844848633,-8.1099910736084,46.3110046386719,blues
blues.00006.wav,0.291327983140945,0.0939813256263733,0.141874149441719,0.00880318880081177,1459.36647169577,437859.398051143,1389.00913118495,185023.239545425,2795.61096333019,1621442.02524323,0.0730522374081593,0.0019091706678011,-9.6720686997287e-06,0.0169233269989491,-2.23725874093361e-05,0.00595394195988774,71.77734375,-190.052368164063,9656.53515625,130.289077758789,1932.79577636719,-36.3695335388184,1307.48815917969,33.0290336608887,480.35205078125,11.1087827682495,1083.64855957031,-0.605583488941193,280.778137207031,-20.8718547821045,152.263046264648,0.273024767637253,102.915939331055,-6.48613929748535,130.945236206055,-5.51676654815674,153.450653076172,-7.83975172042847,87.4408416748047,-3.1285924911499,64.2256546020508,-6.5961971282959,79.1259765625,-9.95037841796875,63.1902656555176,-6.53517723083496,86.3791351318359,-10.0680513381958,83.2482452392578,-10.9131755828857,56.9021530151367,-6.97133588790894,38.2318000793457,-3.43650460243225,48.2357406616211,-6.48346567153931,70.1703643798828,blues
blues.00007.wav,0.307954788208008,0.0929028764367104,0.131822183728218,0.00553114339709282,1451.66706584282,449568.16245441,1577.27094142063,168211.938804223,2954.83675998767,1629129.97167159,0.0614422461088554,0.00184881627233411,1.94166859728284e-05,0.0132230324670672,-4.81207134725992e-05,0.00483865849673748,92.28515625,-179.347137451172,6573.921875,136.469009399414,1479.24938964844,-26.6731376647949,591.631958007813,39.9842414855957,352.546447753906,5.30441665649414,650.231628417969,10.9286117553711,136.304153442383,-20.564826965332,163.77180480957,8.51115703582764,151.294982910156,-11.3572492599487,171.943161010742,-3.46834588050842,178.185073852539,-8.41993713378906,147.507843017578,-6.94971561431885,83.7183074951172,-3.53913950920105,93.321403503418,-8.04161739349365,57.4900856018066,-8.96067523956299,82.216911315918,-8.42608261108398,70.4384384155273,-10.5689353942871,52.090892791748,-10.7845153808594,60.4613304138184,-4.69067764282227,65.5475158691406,-8.63072204589844,56.4014358520508,blues
blues.00008.wav,0.408879220485687,0.0865124762058258,0.14241649210453,0.00150715606287122,1719.36894804315,163282.845438963,2031.74038100254,105542.718193106,3782.31628842807,1262916.98872148,0.0640248876160093,0.000731481743853832,2.26482848120213e-06,0.0127020813524723,-1.97278859559447e-05,0.00346538191661239,83.3543346774194,-121.363945007324,2622.19482421875,122.50666809082,414.505889892578,-14.7381963729858,341.217132568359,46.1310653686523,193.621276855469,-8.1818790435791,177.164031982422,20.1829624176025,107.017570495605,-19.1733779907227,57.6645202636719,23.0391387939453,77.0692825317383,-11.8382234573364,42.6045303344727,21.1599979400635,58.6676635742188,-6.71836614608765,48.9455108642578,6.99254083633423,56.4308853149414,-12.7305955886841,61.9845809936523,5.06132411956787,50.5321273803711,-5.18321466445923,32.9671325683594,-1.45255947113037,50.5637512207031,-7.04182386398315,28.8949337005615,2.69524788856506,36.8895683288574,3.41230535507202,33.6985969543457,-2.71569204330444,36.4184303283691,blues
blues.00009.wav,0.273950397968292,0.0923159644007683,0.0813136622309685,0.00434686476364732,1817.15086312572,298236.141222316,1973.77330630153,114070.112590838,3943.49056518271,1367638.23452635,0.0791748235692189,0.00137765905281748,-1.66221855124604e-06,0.00722140725702047,-2.32939473789884e-05,0.00167692906688899,80.74951171875,-213.239990234375,6133.7216796875,115.165603637695,798.278747558594,-11.6934309005737,668.961669921875,39.0142707824707,350.708374023438,-20.3412780761719,531.975524902344,13.0776052474976,278.818145751953,-9.17351818084717,126.726142883301,9.01144695281982,68.0121688842773,-14.1006336212158,110.074890136719,4.26594209671021,92.6454162597656,-6.04616785049438,84.9337768554688,3.78220653533936,104.449653625488,0.221799492835999,76.3388595581055,-5.10939931869507,85.3902587890625,-0.410230457782745,103.988426208496,-1.17992007732391,59.3146018981934,-1.91680431365967,58.4184379577637,-2.2926607131958,83.2052307128906,2.88196706771851,77.0822219848633,-4.23520278930664,91.4688110351563,blues
blues.00011.wav,0.367152065038681,0.102328754961491,0.0657406896352768,0.00249991030432284,1352.65966544216,512135.089856375,1756.77979516488,220626.791977817,2880.77786261963,2933408.18227381,0.0439305847592807,0.00189571237226021,8.72084092407022e-06,0.00501176808029413,-1.42268245326704e-05,0.000633673625998199,161.4990234375,-287.923736572266,5931.47314453125,124.018753051758,996.150146484375,5.46989154815674,302.208862304688,33.6574096679688,344.620147705078,1.09549713134766,441.349731445313,14.7053346633911,235.382278442383,-4.87700843811035,149.724227905273,8.67052459716797,189.385269165039,0.785404980182648,148.729949951172,6.57952690124512,114.262565612793,-4.8749737739563,93.7797012329102,-3.1782238483429,84.1761779785156,-5.53615760803223,65.9960174560547,-6.78443574905396,60.7253952026367,-2.64815616607666,55.4257774353027,-2.99455881118774,54.5768089294434,-3.38681817054749,39.8406448364258,-1.8526474237442,46.7497062683105,1.83996307849884,37.0664825439453,-4.89080333709717,28.1491813659668,blues
blues.00012.wav,0.269391119480133,0.0939016491174698,0.119046054780483,0.00405279733240604,1360.64119723951,257065.390010231,1567.56522502218,45236.5113641163,2738.63873758338,952898.867358429,0.069095006767208,0.00238056234382646,-2.89783270090993e-06,0.0125301573425531,-5.91161078773439e-05,0.00263302493840456,184.5703125,-207.22331237793,4575.482421875,132.830551147461,666.289855957031,-15.42884349823,934.824829101563,60.9709243774414,331.480316162109,0.729872107505798,313.283569335938,12.4376468658447,101.282539367676,1.18279957771301,108.577880859375,-1.54662334918976,111.480522155762,-17.8794364929199,96.592643737793,8.35272884368896,95.0617980957031,-2.45816159248352,139.636505126953,-0.603385031223297,92.7825927734375,0.385960876941681,86.4747543334961,2.59954619407654,53.7213592529297,-5.17926645278931,45.8448181152344,-9.52347946166992,69.2690658569336,-9.24283504486084,63.7174263000488,-2.85502767562866,68.7947616577148,-1.42716181278229,112.219085693359,-5.93197774887085,91.4389877319336,blues
